Rate,QPS,Avg_Latency,P90_Latency,P99_Latency,Power,StdDev,Util
0,0,0,0,0,21,0,0
50000,50023.2,111.82860840828633,113.964081,157.117844,30.575510204081635,1.3336198565441006,7.104081632653063
75000,75004.6,104.39531845703455,111.103058,156.879425,33.314897959183675,1.7322734609574246,10.222448979591832
100000,99977.0,110.35361577577456,112.056732,156.164169,36.29897959183673,0.5086388899879398,12.14489795918368
125000,125000.2,111.71669717561247,114.202499,158.071518,37.67142857142857,0.902870422596731,15.983673469387753
150000,149901.9,110.96066933655855,114.917755,159.025192,40.743,0.5436770124601102,18.10000000000001
175000,174990.7,110.01206127438569,116.825104,161.170959,42.6812,0.21660308852641902,21.439999999999998
200000,200011.3,112.75752328898359,119.20929,165.939331,44.151,0.327234859177968,25.244
225000,225098.9,117.15647784104056,124.931335,175.952911,45.67540000000001,0.2774020143240138,29.417999999999992
250000,249987.6,119.46956000550439,125.88501,193.834305,47.056799999999996,0.334660595657323,33.715999999999994
300000,300173.8,123.9025435152418,133.037567,267.982483,49.43580000000001,0.29302148698812974,43.86600000000001
325000,325071.9,140.97953794387394,143.051147,396.966934,50.436400000000006,0.2677400505973608,48.437999999999995
350000,350053.5,135.05411113874618,149.011612,444.889069,51.39,0.27157890573609766,53.751999999999995
375000,374959.5,137.85924192097576,164.031982,427.8755183399964,52.5158,0.30416221504523616,57.995999999999995
400000,400041.6,157.12750211826696,174.045563,644.922256,53.247800000000005,0.2627895099325925,62.40200000000001
425000,424968.1,179.35083660822798,204.086304,959.5966335399992,53.871800000000015,0.30721720030503796,66.594
450000,450112.6,194.07735343152868,235.080719,1281.97670025,54.4204,0.3310278365506868,70.49000000000001
475000,474996.2,288.5113957207011,386.953354,3182.6972957999956,54.86760000000001,0.21221436986102118,73.25999999999999
500000,500113.3,554.2993311499578,1037.836075,9731.67896250001,55.022200000000005,0.27890668470925917,74.732
525000,525043.6,986.7362762559143,2308.84552,14780.704975300012,55.25019999999999,0.30694339037998414,76.344
550000,549910.6,1519.8797636744537,4220.485687,19833.076000350087,55.44,0.24173691214598877,77.926
