Rate,QPS,Avg_Latency,P90_Latency,P99_Latency,Power,StdDev,Util
0,0,0,0,0,21,0,0
50000,50020.4,106.76248427899601,105.142593,151.872635,33.9046,0.13839030873229663,5.097999999999999
75000,74992.9,104.67234531095922,105.142593,149.965286,35.9186,0.20332953046516355,7.606000000000009
100000,99993.1,108.58307053019516,102.996826,146.150589,37.5584,0.1951384647068934,10.164000000000016
125000,125032.9,103.70111687231721,104.904175,149.011612,39.3146,0.1830602666459591,13.127999999999986
150000,149964.2,104.95992653197392,110.149384,151.157379,41.0428,0.26029841587324815,16.312000000000012
175000,175024.6,108.61712898777873,114.917755,157.833099,42.33560000000001,0.24078239816337493,20.796000000000006
200000,199924.1,114.53384933715354,117.063522,162.124634,43.9652,0.25245925110676276,23.864000000000004
225000,225007.5,113.75370153139542,121.831894,169.992447,45.36879999999999,0.2977510259753741,27.019999999999996
250000,249931.9,119.35039998421844,127.077103,197.887421,46.6814,0.24215031594074796,30.900000000000006
300000,300026.7,120.73116759040407,126.123428,200.033188,49.0798,0.194721045894597,39.122
325000,324998.9,126.08377688319861,128.984451,211.000443,50.26120000000001,0.1865873981351824,44.11
350000,349967.7,138.41168896679682,140.90538,303.983688,51.1548,0.283543467495168,48.69999999999999
375000,374881.7,136.22314450090363,142.097473,323.057175,52.1362,0.23576960389848556,54.876000000000005
400000,399930.7,148.18368417833787,150.918961,405.073166,52.923399999999994,0.25885627562137864,61.626
425000,425105.5,152.4426380587238,159.025192,532.9275129400005,53.59219999999999,0.32273885317224926,63.407999999999994
450000,449946.0,168.22468669185636,176.906586,822.9017252999982,54.306599999999996,0.1956319952130034,68.072
475000,474897.0,212.87516625398356,231.981277,1700.2034187099944,54.69300000000001,0.20665706582922114,71.458
500000,500030.0,421.42879663255,638.008118,7267.618179000014,55.00259999999999,0.24461389818175377,74.266
525000,525067.6,811.1646794279375,1804.542541599999,13273.386954900001,55.21,0.30398039679007843,75.52600000000001
550000,550156.3,1311.9793730560152,3471.851349,17215.90042112999,55.339,0.2648237766007071,76.696
575000,574974.7,1874.0241348264294,5531.430244499999,20823.51446115002,55.5058,0.2896661695744228,78.402
600000,599938.1,2259.379981766204,6908.893585,22425.556182599965,55.69439999999999,0.3616862999780844,80.174
