Rate,QPS,Avg_Latency,P90_Latency,P99_Latency,Power,StdDev,Util
0,0,0,0,0,15.23,0,0
50000,49987.2,84.40846508100763,99.897385,180.006027,22.9998,0.045061862240385005,7.043999999999997
75000,74985.9,90.45933411162412,115.156174,200.986862,23.873600000000007,0.06912750715090175,11.049999999999997
100000,99933.8,95.31095781214547,126.838684,214.81514,24.705,0.06051648451421447,15.38600000000001
125000,124991.1,100.31261458127975,140.90538,230.073929,25.502200000000002,0.06863954949664264,20.08999999999999
200000,199965.4,115.22694714166137,167.131424,271.081924,27.416999999999998,0.12221176001397874,35.126000000000005
225000,224982.0,120.80067474253778,176.906586,288.009644,27.907799999999998,0.1267858551307063,40.38399999999999
250000,249990.5,128.05248234824785,189.065933,319.957733,28.3884,0.15172961988689077,45.891999999999996
300000,300033.8,144.6026458307012,216.960907,413.894653,29.055800000000005,0.2520778143546076,56.776
375000,374920.1,173.04984739352054,262.022018,566.005707,30.7794,0.43317720368911183,70.198
400000,399917.4,186.2793490148031,277.996063,706.1576845399991,31.6558,0.41632547118712776,72.87599999999999
425000,424932.5,201.87491523579016,302.07634,947.713851800007,32.2752,0.4448078695530537,76.29599999999999
450000,450015.9,233.45767611050016,344.991684,1506.090164,33.042,0.4562670181338273,79.238
475000,474987.4,296.79884556091224,439.882278,2687.3278613699986,33.3674,0.43004418377650483,81.84
500000,499915.7,355.9869343987849,556.945801,3673.021793509997,34.422000000000004,0.40859140810289996,82.42999999999999
