Rate,QPS,Avg_Latency,P90_Latency,P99_Latency,Power,StdDev,Util
0,0,0,0,0,15.23,0,0
50000,49973.9,86.28681862161463,102.043152,185.012817,22.996599999999997,0.06729799705907479,7.890000000000001
75000,75046.9,91.79073656436422,117.063522,205.98411525999805,23.7868,0.05534456078209733,12.092000000000013
100000,99988.2,98.52495684736087,130.176544,220.060349,24.7958,0.0623056979737809,16.657999999999987
125000,124919.3,102.92868728730564,144.958496,233.17337,25.5848,0.07549131589467899,21.703999999999994
150000,149968.3,108.95844700113918,155.925751,247.955322,26.275200000000005,0.07396193174153019,25.59400000000001
175000,175155.4,112.5120585014076,162.124634,264.883041,27.036199999999997,0.11431945930378681,32.56599999999999
200000,199953.0,119.36119691199318,172.85347,283.002853,27.654399999999995,0.11872038835956086,37.60799999999999
225000,224917.2,123.45908398499498,180.959702,295.78447372000187,28.2376,0.11500771935050312,43.298
250000,250011.1,130.83973406818606,192.88063,317.09671,28.714399999999998,0.18387173879237304,49.13400000000001
300000,300006.9,148.40374005658126,221.967697,422.9736325200004,29.601999999999997,0.31680161821891406,60.403999999999996
325000,324943.9,157.76604911582845,236.034393,476.0789867599999,30.109600000000004,0.35103322710337875,65.22
350000,350051.8,167.1123576852723,248.908997,533.9479447200002,30.6544,0.4806465033935957,69.262
375000,375006.1,176.78294732299287,263.929367,620.2840803200008,31.4492,0.4926307554593909,72.5
400000,399947.1,192.9017793894219,283.956528,812.05368,32.099399999999996,0.5109391512954655,75.376
425000,424849.4,227.22434107822858,321.865082,1599.8458859399977,32.8756,0.5958193124272023,78.27
450000,449990.6,291.982727058671,396.966934,2939.7130011200006,33.617399999999996,0.6678072861451657,80.456
475000,475086.4,340.7661068994617,473.11782839999864,3909.85250498,34.822399999999995,0.5464638083876656,81.066
500000,499913.3,361.37906207352347,505.924225,4204.3924332999895,35.733200000000004,0.619131847749701,81.108
